"ID","date","link","text","score","value"
1635,NA,NA,NA,NA,NA
1636,"3/13/2015","/KimKardashian/status/576418593371357184","Channeling my inner Elsa for North pic.twitter.com/LZbw78CYud",0,"North"
1637,NA,NA,NA,NA,NA
1638,NA,NA,NA,NA,NA
1639,NA,NA,NA,NA,NA
1640,NA,NA,NA,NA,NA
1641,NA,NA,NA,NA,NA
1642,NA,NA,NA,NA,NA
1643,NA,NA,NA,NA,NA
1644,NA,NA,NA,NA,NA
1645,NA,NA,NA,NA,NA
1646,NA,NA,NA,NA,NA
1647,NA,NA,NA,NA,NA
1648,NA,NA,NA,NA,NA
1649,NA,NA,NA,NA,NA
1650,NA,NA,NA,NA,NA
1651,NA,NA,NA,NA,NA
1652,"3/9/2015","/KimKardashian/status/574920750546612224","Kanye performing at the Louis Vuitton Foundation Frank Gehry Museum last night pic.twitter.com/xMELXSuNfP",0,"Kanye"
1653,NA,NA,NA,NA,NA
1654,NA,NA,NA,NA,NA
1655,NA,NA,NA,NA,NA
1656,NA,NA,NA,NA,NA
1657,NA,NA,NA,NA,NA
1658,NA,NA,NA,NA,NA
1659,NA,NA,NA,NA,NA
1660,NA,NA,NA,NA,NA
1661,"3/6/2015","/KimKardashian/status/573939892209651712","WOW he can sell anything! Lol RT “@Femail: $65,000 for a bag of air from a Kanye West concert http://dailym.ai/1MczfNY  pic.twitter.com/tMfw16rCXP”",1,"Kanye"
1662,"3/6/2015","/KimKardashian/status/573783331785015296","Stay tuned... #fondationlouisvuitton
#kanyewestpic.twitter.com/YGm9b9kiyN",0,"Kanye"
1663,NA,NA,NA,NA,NA
1664,NA,NA,NA,NA,NA
1665,NA,NA,NA,NA,NA
1666,NA,NA,NA,NA,NA
1667,NA,NA,NA,NA,NA
1668,NA,NA,NA,NA,NA
1669,"3/3/2015","/KimKardashian/status/572866640523608066","Oh hi girls! Welcome to my world! Get the new update of my game & see @kendalljenner @kyliejenner #KimKardashianGamepic.twitter.com/SGUKhRBJmO",1,"Kylie"
1669,"3/3/2015","/KimKardashian/status/572866640523608066","Oh hi girls! Welcome to my world! Get the new update of my game & see @kendalljenner @kyliejenner #KimKardashianGamepic.twitter.com/SGUKhRBJmO",1,"Kim"
1669,"3/3/2015","/KimKardashian/status/572866640523608066","Oh hi girls! Welcome to my world! Get the new update of my game & see @kendalljenner @kyliejenner #KimKardashianGamepic.twitter.com/SGUKhRBJmO",1,"Kendall"
1670,NA,NA,NA,NA,NA
1671,"3/2/2015","/KimKardashian/status/572418844330876928","My video game came to life #AdWeek #KimKardashianHollywoodGamepic.twitter.com/ngHms4aBML",0,"Kim"
1672,NA,NA,NA,NA,NA
1673,NA,NA,NA,NA,NA
1674,"3/1/2015","/KimKardashian/status/571955612134735872","I'm in love with the Kokopic.twitter.com/x4BmjoWsIw",1,"Khloe"
1675,NA,NA,NA,NA,NA
1676,NA,NA,NA,NA,NA
1677,"2/26/2015","/KimKardashian/status/571172296494325760","He got it on his wrists instead. His mothers birthdate and North's birthdate in Roman numeralspic.twitter.com/YZKNPcWW6P",0,"North"
1678,NA,NA,NA,NA,NA
1679,NA,NA,NA,NA,NA
1680,NA,NA,NA,NA,NA
1681,"2/26/2015","/KimKardashian/status/571168149871177730","What color is that dress? I see white & gold. Kanye sees black & blue, who is color blind?",0,"Kanye"
1682,NA,NA,NA,NA,NA
1683,NA,NA,NA,NA,NA
1684,NA,NA,NA,NA,NA
1685,NA,NA,NA,NA,NA
1686,NA,NA,NA,NA,NA
1687,"2/25/2015","/KimKardashian/status/570764788927758338"," @caradelevingne & I miss you @kendalljennerpic.twitter.com/AGvSwqKvtQ",-1,"Kendall"
1688,NA,NA,NA,NA,NA
1689,NA,NA,NA,NA,NA
1690,NA,NA,NA,NA,NA
1691,"2/25/2015","/KimKardashian/status/570736184768401408","Kanye performing All Day with the squad at the Brit Awards!!! Such a sick performance!pic.twitter.com/saqHOhT4Bz",0,"Kanye"
1692,"2/25/2015","/KimKardashian/status/570620891748413441","You asked for it.... #KimKardashianHollywoodGame #ComingSoonpic.twitter.com/kawU1d5zFc",0,"Kim"
1693,"2/24/2015","/KimKardashian/status/570282693054693376","What morning tea at @khloekardashian 's house looks like! Lol pic.twitter.com/9GQZVI3iZ5",1,"Khloe"
1694,NA,NA,NA,NA,NA
1695,NA,NA,NA,NA,NA
1696,"2/22/2015","/KimKardashian/status/569659076080062464","KoKo looks so pretty!!!!",1,"Khloe"
1697,"2/22/2015","/KimKardashian/status/569648618954625024","I'm going to surprise Kanye by learning one of his songs! He's hardly on social media so he won't know I'm tweeting this lol",0,"Kanye"
1698,NA,NA,NA,NA,NA
1699,NA,NA,NA,NA,NA
1700,NA,NA,NA,NA,NA
1701,"2/20/2015","/KimKardashian/status/568857713632874496","I love this pic from yesterday's Ralph Lauren show and Kanye meeting his fashion idol!!!pic.twitter.com/S3y6yqc3bv",2,"Kanye"
1702,NA,NA,NA,NA,NA
1703,NA,NA,NA,NA,NA
1704,NA,NA,NA,NA,NA
1705,"2/19/2015","/KimKardashian/status/568449219628896256","I love seeing these! This side by side of North & I at the same age! Thanks to whoever made it!pic.twitter.com/sUu52kcQVK",1,"North"
1706,NA,NA,NA,NA,NA
1707,NA,NA,NA,NA,NA
1708,NA,NA,NA,NA,NA
1709,NA,NA,NA,NA,NA
1710,NA,NA,NA,NA,NA
1711,NA,NA,NA,NA,NA
1712,"2/15/2015","/KimKardashian/status/567076332182728704","Does it get any cuter?!?!?!?! #BabyKimyepic.twitter.com/yAeWqcRf3S",0,"Kim"
1713,NA,NA,NA,NA,NA
1714,"2/15/2015","/KimKardashian/status/567026121557147648","She makes him smile...Thank you @AlexanderWangNY for this outfit you made for North!!!!pic.twitter.com/lNOQAYtwWf",0,"North"
1715,"2/15/2015","/KimKardashian/status/566848150963355652","Kanye gave Dave the shoes off his feet #Yeezyspic.twitter.com/Oe9qbWEMEu",0,"Kanye"
1716,NA,NA,NA,NA,NA
1717,NA,NA,NA,NA,NA
1718,NA,NA,NA,NA,NA
1719,NA,NA,NA,NA,NA
1720,"2/13/2015","/KimKardashian/status/566176423644110848","YEEZY FRONT ROW #WangRihCassPuffJayBeyKimAnnapic.twitter.com/FQZ8PYdnPW",0,"Kim"
1721,NA,NA,NA,NA,NA
1722,NA,NA,NA,NA,NA
1723,NA,NA,NA,NA,NA
1724,NA,NA,NA,NA,NA
1725,NA,NA,NA,NA,NA
1726,NA,NA,NA,NA,NA
1727,NA,NA,NA,NA,NA
1728,NA,NA,NA,NA,NA
1729,NA,NA,NA,NA,NA
1730,NA,NA,NA,NA,NA
1731,"2/9/2015","/KimKardashian/status/564671816912740352","Kanye performing Only One. So so proud to watch him sing his heart out #MyFavoriteSong #Grammyspic.twitter.com/0Gb1cH5Gt8",1,"Kanye"
1732,NA,NA,NA,NA,NA
1733,NA,NA,NA,NA,NA
1734,NA,NA,NA,NA,NA
1735,NA,NA,NA,NA,NA
1736,NA,NA,NA,NA,NA
1737,NA,NA,NA,NA,NA
1738,NA,NA,NA,NA,NA
1739,NA,NA,NA,NA,NA
1740,NA,NA,NA,NA,NA
1741,NA,NA,NA,NA,NA
1742,NA,NA,NA,NA,NA
1743,NA,NA,NA,NA,NA
1744,"2/2/2015","/KimKardashian/status/562316292095365123","Love this pic from Kanye's performance in Phoenix over the weekend at the Direct Tv party!pic.twitter.com/8NlTwafvkz",1,"Kanye"
1745,NA,NA,NA,NA,NA
1746,NA,NA,NA,NA,NA
1747,NA,NA,NA,NA,NA
1748,NA,NA,NA,NA,NA
1749,NA,NA,NA,NA,NA
1750,NA,NA,NA,NA,NA
1751,NA,NA,NA,NA,NA
1752,NA,NA,NA,NA,NA
1753,NA,NA,NA,NA,NA
1754,NA,NA,NA,NA,NA
1755,NA,NA,NA,NA,NA
1756,NA,NA,NA,NA,NA
1757,NA,NA,NA,NA,NA
1758,NA,NA,NA,NA,NA
1759,NA,NA,NA,NA,NA
1760,"1/29/2015","/KimKardashian/status/560877571017936896","How sweet are my babies- ONLY ONE directed by Spike Jonze http://www.kanyewest.com ",1,"Kanye"
1761,NA,NA,NA,NA,NA
1762,NA,NA,NA,NA,NA
1763,NA,NA,NA,NA,NA
1764,NA,NA,NA,NA,NA
1765,NA,NA,NA,NA,NA
1766,NA,NA,NA,NA,NA
1767,NA,NA,NA,NA,NA
1768,NA,NA,NA,NA,NA
1769,NA,NA,NA,NA,NA
1770,NA,NA,NA,NA,NA
1771,NA,NA,NA,NA,NA
1772,"1/25/2015","/KimKardashian/status/559323713641148416","When Kylie texts me saying she loves my glam I know I've made it lol! This post is for you Ky!!!!!pic.twitter.com/qvkJJRCNYr",1,"Kylie"
1773,NA,NA,NA,NA,NA
1774,"1/24/2015","/KimKardashian/status/559225870142160896","Kanye & I tonight at the BET Honors! My baby received the visionary award!!!! #BothWearingBalmainpic.twitter.com/w7LiYzteRY",2,"Kanye"
1775,NA,NA,NA,NA,NA
1776,NA,NA,NA,NA,NA
1777,NA,NA,NA,NA,NA
1778,NA,NA,NA,NA,NA
1779,NA,NA,NA,NA,NA
1780,NA,NA,NA,NA,NA
1781,NA,NA,NA,NA,NA
1782,NA,NA,NA,NA,NA
1783,NA,NA,NA,NA,NA
1784,NA,NA,NA,NA,NA
1785,NA,NA,NA,NA,NA
1786,"1/16/2015","/KimKardashian/status/556167758262444032","#FBF 6 year old keeks vs 30 year old keeks #SomeThingsNeverChangepic.twitter.com/pWqSGfEyDa",0,"Kim"
1787,NA,NA,NA,NA,NA
1788,"1/15/2015","/KimKardashian/status/555771096541061120","#TBT to the time Kourtney & I went to the Emmys. She was pregnant, I was about 15 to 20lbs thinnerpic.twitter.com/tCS8SetOxH",1,"Kourtney"
1789,NA,NA,NA,NA,NA
1790,NA,NA,NA,NA,NA
1791,NA,NA,NA,NA,NA
1792,NA,NA,NA,NA,NA
1793,NA,NA,NA,NA,NA
1794,NA,NA,NA,NA,NA
1795,NA,NA,NA,NA,NA
1796,NA,NA,NA,NA,NA
1797,"1/9/2015","/KimKardashian/status/553617337111179264","Love my look last night! #Balmain #KanyeWestShoespic.twitter.com/PBZ6CuWzbD",1,"Kanye"
1798,NA,NA,NA,NA,NA
1799,NA,NA,NA,NA,NA
1800,NA,NA,NA,NA,NA
1801,"1/5/2015","/KimKardashian/status/552021041443115008","Up all night redoing my whole wardrobe with Kanye..... I'm so ready for new looks for the New Year! New 2015 vision",1,"Kanye"
1802,NA,NA,NA,NA,NA
1803,NA,NA,NA,NA,NA
1804,"1/2/2015","/KimKardashian/status/551106425879945217","I'm not sure who made this but I love these side by side pics. This is me on the right as a baby & North on the leftpic.twitter.com/1dvPfFyv1B",2,"North"
1805,"1/2/2015","/KimKardashian/status/551103400801099777"," Remember who you are...No you're not perfect but you're not your mistakes  - Kanye ""Only One""pic.twitter.com/cBt5cTlWg1",0,"Kanye"
1806,NA,NA,NA,NA,NA
1807,"1/1/2015","/KimKardashian/status/550559671862317056","And such a beautiful photo of Kanye and North by Inez and Vinoodh",1,"Kanye"
1807,"1/1/2015","/KimKardashian/status/550559671862317056","And such a beautiful photo of Kanye and North by Inez and Vinoodh",1,"North"
1808,NA,NA,NA,NA,NA
1809,"1/1/2015","/KimKardashian/status/550558632639606785","People always ask me what my favorite Kanye song is and it's Only One. Kanye feels like his mom sang thru him to our daughter.",2,"Kanye"
1809,"1/1/2015","/KimKardashian/status/550558632639606785","People always ask me what my favorite Kanye song is and it's Only One. Kanye feels like his mom sang thru him to our daughter.",2,"Kris"
1810,"1/1/2015","/KimKardashian/status/550558350857891841","ONLY ONE by Kanye West ft Paul McCartney is available on iTunes now! https://itun.es/us/uBp74 pic.twitter.com/oTfQZmDeb4",1,"Kanye"
1811,NA,NA,NA,NA,NA
1812,NA,NA,NA,NA,NA
1813,NA,NA,NA,NA,NA
1814,NA,NA,NA,NA,NA
1815,NA,NA,NA,NA,NA
1816,"12/31/2014","/KimKardashian/status/550457225924194304","Kanye & I are not having marriage problems. Were literally obsessed with each other!",-1,"Kanye"
1817,NA,NA,NA,NA,NA
1818,NA,NA,NA,NA,NA
1819,NA,NA,NA,NA,NA
1820,NA,NA,NA,NA,NA
1821,NA,NA,NA,NA,NA
1822,NA,NA,NA,NA,NA
1823,"12/18/2014","/KimKardashian/status/545668289616039936","#TBT 7 year old Kimberlypic.twitter.com/1ZFWNjDPkk",0,"Kim"
1824,NA,NA,NA,NA,NA
1825,NA,NA,NA,NA,NA
1826,NA,NA,NA,NA,NA
1827,NA,NA,NA,NA,NA
1828,NA,NA,NA,NA,NA
1829,NA,NA,NA,NA,NA
1830,"12/27/2014","/KimKardashian/status/548733414761717760","So many cute pics to post but so slow this weekend. Enjoying the Fam but will post one before bed of me, Kenny & Noripic.twitter.com/XDqKU8TH6W",1,"Kendall"
1831,NA,NA,NA,NA,NA
1832,NA,NA,NA,NA,NA
1833,NA,NA,NA,NA,NA
1834,NA,NA,NA,NA,NA
1835,NA,NA,NA,NA,NA
1836,NA,NA,NA,NA,NA
1837,NA,NA,NA,NA,NA
1838,NA,NA,NA,NA,NA
1839,NA,NA,NA,NA,NA
1840,NA,NA,NA,NA,NA
1841,NA,NA,NA,NA,NA
1842,"12/9/2014","/KimKardashian/status/542552992923545600","Tonights look- dress $19 w Max Mara coat. I wanted a creamy camel moment but the wind didn't allow for this lolpic.twitter.com/fU7F2LQrBl",0,"Kris"
1843,"12/9/2014","/KimKardashian/status/542547424452280320","It's a family affair! So excited you can now play with all of us now! ;-) #KimKardashianGamepic.twitter.com/uzhgOcfRYw",1,"Kim"
1844,NA,NA,NA,NA,NA
1845,NA,NA,NA,NA,NA
1846,"12/8/2014","/KimKardashian/status/541943856799825922","Look who just joined Kim Kardashian Hollywood!!!!! Kourtney & Khloe will be joining my mom & I in the new update!!!!pic.twitter.com/xuTtxTGyPZ",0,"Kris"
1846,"12/8/2014","/KimKardashian/status/541943856799825922","Look who just joined Kim Kardashian Hollywood!!!!! Kourtney & Khloe will be joining my mom & I in the new update!!!!pic.twitter.com/xuTtxTGyPZ",0,"Kim"
1846,"12/8/2014","/KimKardashian/status/541943856799825922","Look who just joined Kim Kardashian Hollywood!!!!! Kourtney & Khloe will be joining my mom & I in the new update!!!!pic.twitter.com/xuTtxTGyPZ",0,"Kourtney"
1846,"12/8/2014","/KimKardashian/status/541943856799825922","Look who just joined Kim Kardashian Hollywood!!!!! Kourtney & Khloe will be joining my mom & I in the new update!!!!pic.twitter.com/xuTtxTGyPZ",0,"Khloe"
1847,NA,NA,NA,NA,NA
1848,NA,NA,NA,NA,NA
1849,NA,NA,NA,NA,NA
1850,NA,NA,NA,NA,NA
1851,NA,NA,NA,NA,NA
1852,"12/4/2014","/KimKardashian/status/540644424406269953","Sofia & North Take Miamipic.twitter.com/CFkY02Bfje",0,"North"
1853,NA,NA,NA,NA,NA
1854,"12/3/2014","/KimKardashian/status/540160546620710914","Kourtney is such a beautiful pregnant woman,she really embraces it!Love this DuJour Magazine shot by @brianbowensmithpic.twitter.com/uUfK9spS92",1,"Kourtney"
1855,NA,NA,NA,NA,NA
1856,NA,NA,NA,NA,NA
1857,NA,NA,NA,NA,NA
1858,NA,NA,NA,NA,NA
1859,NA,NA,NA,NA,NA
1860,NA,NA,NA,NA,NA
1861,NA,NA,NA,NA,NA
1862,NA,NA,NA,NA,NA
1863,NA,NA,NA,NA,NA
1864,"11/30/2014","/KimKardashian/status/539167587230162944","So glad I screen grabbed this Bday message from Kylie. This means so much to me pic.twitter.com/tXNMVrG1Pa",1,"Kylie"
1865,"11/29/2014","/KimKardashian/status/538828968426627072","I found an amazing kimye tumblr! http://kuwkimye.com   thanks for the love and support to whoever runs this! xoxoxo",3,"Kim"
1866,NA,NA,NA,NA,NA
1867,"11/27/2014","/KimKardashian/status/538178541980876800","Thank you for starting a new tradition Khlo! Thanksgiving at Koko's",1,"Khloe"
1868,"11/27/2014","/KimKardashian/status/538178313764622339","Happy Thanksgiving! I'm so thankful to have spent the day with my whole family over at Khloes house today! Khloe cooked so much yummy food!",2,"Khloe"
1869,NA,NA,NA,NA,NA
1870,NA,NA,NA,NA,NA
1871,NA,NA,NA,NA,NA
1872,NA,NA,NA,NA,NA
1873,NA,NA,NA,NA,NA
1874,NA,NA,NA,NA,NA
1875,NA,NA,NA,NA,NA
1876,NA,NA,NA,NA,NA
1877,"11/24/2014","/KimKardashian/status/536788984362315777","Oh hey Momager!!!! Welcome to my world!pic.twitter.com/dnNaduHEZD",1,"Kris"
1878,NA,NA,NA,NA,NA
1879,NA,NA,NA,NA,NA
1880,NA,NA,NA,NA,NA
1881,"11/21/2014","/KimKardashian/status/535975524082802688","A few months ago this woman was on my flight #KrisJennerMuch?!?!?!pic.twitter.com/fh6YjNFl8o",0,"Kris"
1882,NA,NA,NA,NA,NA
1883,NA,NA,NA,NA,NA
1884,NA,NA,NA,NA,NA
1885,NA,NA,NA,NA,NA
1886,NA,NA,NA,NA,NA
1887,NA,NA,NA,NA,NA
1888,NA,NA,NA,NA,NA
1889,NA,NA,NA,NA,NA
1890,NA,NA,NA,NA,NA
1891,NA,NA,NA,NA,NA
1892,NA,NA,NA,NA,NA
1893,NA,NA,NA,NA,NA
1894,NA,NA,NA,NA,NA
1895,NA,NA,NA,NA,NA
1896,"11/17/2014","/KimKardashian/status/534564636109320192","Flashing back 2last week in London w KoKo. Hard 2see but I love this skirt by Madga Butrym &my fave Calvin Klein coatpic.twitter.com/oXg62Pb1qt",1,"Khloe"
1897,"11/16/2014","/KimKardashian/status/534102658123313154","Tonight watch Kourtney & Khloe Take the Hamptons at 9/8c on E!pic.twitter.com/m7rl9zcNI7",0,"Khloe"
1897,"11/16/2014","/KimKardashian/status/534102658123313154","Tonight watch Kourtney & Khloe Take the Hamptons at 9/8c on E!pic.twitter.com/m7rl9zcNI7",0,"Kourtney"
1898,"11/16/2014","/KimKardashian/status/534044515158335488","Tune in to E! tonight to catch an all new episode of #KKHamptons!! It’s sooooo fun watching what Kourtney and Khloe have been up to!!",1,"Kourtney"
1898,"11/16/2014","/KimKardashian/status/534044515158335488","Tune in to E! tonight to catch an all new episode of #KKHamptons!! It’s sooooo fun watching what Kourtney and Khloe have been up to!!",1,"Khloe"
1899,NA,NA,NA,NA,NA
1900,"11/15/2014","/KimKardashian/status/533754979056492544","I am so soooo proud of you Kendall!!!!!  RT @EsteeLauder 
Meet our newest face @KendallJennerhttp://estee.cm/1tUGVKQ ",1,"Kendall"
1901,NA,NA,NA,NA,NA
1902,NA,NA,NA,NA,NA
1903,NA,NA,NA,NA,NA
1904,NA,NA,NA,NA,NA
1905,NA,NA,NA,NA,NA
1906,"11/14/2014","/KimKardashian/status/533302378863161344","When auntie Koko dresses Nori  #Zoo pic.twitter.com/Xf7oJ3OoN9",0,"Khloe"
1907,NA,NA,NA,NA,NA
1908,NA,NA,NA,NA,NA
1909,NA,NA,NA,NA,NA
1910,NA,NA,NA,NA,NA
1911,NA,NA,NA,NA,NA
1912,NA,NA,NA,NA,NA
1913,NA,NA,NA,NA,NA
1914,NA,NA,NA,NA,NA
1915,NA,NA,NA,NA,NA
1916,"11/10/2014","/KimKardashian/status/531942242089328640","Me & my bae out today  Wearing my favorite bag painted by my little North  http://instagram.com/p/vPJMGxuS8x/ ",1,"North"
1917,NA,NA,NA,NA,NA
1918,"11/9/2014","/KimKardashian/status/531641823295311872","This season of Kourtney & Khloe Take the Hamptons is so good!!!!!!!",1,"Kourtney"
1918,"11/9/2014","/KimKardashian/status/531641823295311872","This season of Kourtney & Khloe Take the Hamptons is so good!!!!!!!",1,"Khloe"
1919,NA,NA,NA,NA,NA
1920,"11/9/2014","/KimKardashian/status/531362284069597185","Good hair moment #HairfinityTakesLondon @hairfinitypic.twitter.com/d7KR2OIu0a",1,"Kris"
1921,NA,NA,NA,NA,NA
1922,"11/5/2014","/KimKardashian/status/530215990089351168","OMG!!!! Look what @orousteing sent North! Thank you balmainparis for these little custom jackets to… http://instagram.com/p/vC4Lk6OS4t/ ",1,"North"
1923,"11/5/2014","/KimKardashian/status/530136601511219200","Happy Birthday to my best friend in the entire world!!!! After becoming a mom myself I understand you… http://instagram.com/p/vCUFCluS5s/ ",2,"Kris"
1924,"11/4/2014","/KimKardashian/status/529782305024249858","I'm more than annoyed @tumblr deleted my favorite blog but here is their new account http://kimkanye-news.tumblr.com ",0,"Kanye"
1924,"11/4/2014","/KimKardashian/status/529782305024249858","I'm more than annoyed @tumblr deleted my favorite blog but here is their new account http://kimkanye-news.tumblr.com ",0,"Kim"
1925,"11/4/2014","/KimKardashian/status/529751764057481216","Excuse me tumblr but u deleted my favorite site ever! http://KimKanyeKimye.tumblr.com  Can you please help get this back! These girls work so hard",0,"Kim"
1925,"11/4/2014","/KimKardashian/status/529751764057481216","Excuse me tumblr but u deleted my favorite site ever! http://KimKanyeKimye.tumblr.com  Can you please help get this back! These girls work so hard",0,"Kanye"
1926,NA,NA,NA,NA,NA
1927,NA,NA,NA,NA,NA
1928,NA,NA,NA,NA,NA
1929,NA,NA,NA,NA,NA
1930,"11/3/2014","/KimKardashian/status/529198517986684928","To the sweetest girl in the world Happy Birthday I love you so much @kendalljenner http://instagram.com/p/u7pfQQuS9T/ ",2,"Kendall"
1931,NA,NA,NA,NA,NA
1932,NA,NA,NA,NA,NA
1933,"11/2/2014","/KimKardashian/status/529102878846517248","I'm kind of obsessed with Khloe & French",0,"Khloe"
1934,"11/2/2014","/KimKardashian/status/529091918228361216","With the whole family watching Kourtney & Khloe Take The Hamptons on E! It's soooo fun to see what they were up to! Tune in!!!!",1,"Kourtney"
1934,"11/2/2014","/KimKardashian/status/529091918228361216","With the whole family watching Kourtney & Khloe Take The Hamptons on E! It's soooo fun to see what they were up to! Tune in!!!!",1,"Khloe"
1935,"11/2/2014","/KimKardashian/status/529067486734323713","Getting closer dolls!!!! Kourtney and Khloe take the Hamptons premiers tonight on E!!! #KKHamptons",0,"Khloe"
1935,"11/2/2014","/KimKardashian/status/529067486734323713","Getting closer dolls!!!! Kourtney and Khloe take the Hamptons premiers tonight on E!!! #KKHamptons",0,"Kourtney"
1936,NA,NA,NA,NA,NA
1937,"11/2/2014","/KimKardashian/status/528988935784267776","Kourtney & Khloe Take the Hamptons premieres tonight on E! http://instagram.com/p/u6KLlhOS-v/ ",0,"Khloe"
1937,"11/2/2014","/KimKardashian/status/528988935784267776","Kourtney & Khloe Take the Hamptons premieres tonight on E! http://instagram.com/p/u6KLlhOS-v/ ",0,"Kourtney"
1938,NA,NA,NA,NA,NA
1939,NA,NA,NA,NA,NA
1940,NA,NA,NA,NA,NA
1941,NA,NA,NA,NA,NA
1942,NA,NA,NA,NA,NA
1943,NA,NA,NA,NA,NA
1944,NA,NA,NA,NA,NA
1945,NA,NA,NA,NA,NA
1946,"10/31/2014","/KimKardashian/status/528048760635408386","Simone Battle's mom started a foundation to mentor girls in the industry. I thought this was very cool. Check it outhttp://www.gofundme.com/simone_battle ",1,"Kris"
1947,NA,NA,NA,NA,NA
1948,NA,NA,NA,NA,NA
1949,NA,NA,NA,NA,NA
1950,NA,NA,NA,NA,NA
1951,NA,NA,NA,NA,NA
1952,"10/29/2014","/KimKardashian/status/527603118117498880","Family lunch #Bruce'sBDay #Malibu http://instagram.com/p/uwT-_fOS-4/ ",0,"Caitlyn"
1953,NA,NA,NA,NA,NA
1954,"10/28/2014","/KimKardashian/status/527277526687956992","Happy Birthday Bruce! You are officially a senior citizen lol! Thank you for teaching me so much about… http://instagram.com/p/ut_7FAOS5c/ ",2,"Caitlyn"
1955,NA,NA,NA,NA,NA
1956,NA,NA,NA,NA,NA
1957,NA,NA,NA,NA,NA
1958,NA,NA,NA,NA,NA
1959,NA,NA,NA,NA,NA
1960,NA,NA,NA,NA,NA
1961,NA,NA,NA,NA,NA
1962,NA,NA,NA,NA,NA
1963,"10/23/2014","/KimKardashian/status/525396290763767808","Vegas! Tomorrow night - My bday party  @taolasvegas 10/24/14 Tickets: http://bit.ly/kimkattao pic.twitter.com/9IUmwWrZVf",0,"Kim"
1964,"10/23/2014","/KimKardashian/status/525336801138196480","Pre Bday fun with kristennoelgipson http://instagram.com/p/ugNYgDuS4N/ ",1,"Kris"
1965,"10/23/2014","/KimKardashian/status/525333729368346624","Thanks Google for the birthday love! http://bit.ly/KimsPicksGP pic.twitter.com/0jLLDwgVmj",0,"Kim"
