"ID","name","date","link","text","score","exclam"
162,"Kanye","8/4/2016","/KimKardashian/status/761231131849084929","Everyone go for Kanye to win #VideooftheYear for FAMOUS at the #VMAs http://mtv.com/vma/vote/video …",2,0
163,NA,"8/4/2016","/KimKardashian/status/761222685879705600","Happy Birthday to the one and only @MyleezaKardash I hope you have the best birthday ever!!! ",2,3
164,NA,"8/4/2016","/KimKardashian/status/761215827584712705","HOW TO GET MY GLAM WITH ONLY DRUGSTORE PRODUCTS http://bit.ly/2b3EOEu pic.twitter.com/Uaj14dJ59L",0,0
165,NA,"8/3/2016","/KimKardashian/status/760917067050524673","or another option is having 2 iPhones. I really want my blackberry bold though. Reality is starting to set in & I'm getting sad",-1,0
166,NA,"8/3/2016","/KimKardashian/status/760916596332212225","I need 2 phones. Because I love having 2 different phone services so I always have a working phone.",1,0
167,NA,"8/3/2016","/KimKardashian/status/760916489385889792","Do I try a different kind of blackberry? Or ditch it all together? Or a different phone like Samsung?",1,0
168,NA,"8/3/2016","/KimKardashian/status/760916393831243776","Sooo my blackberry bold died. I can't find anymore on ebay. I knew this day would come & to be honest I'm prepared. But the question is....",0,0
169,NA,"8/3/2016","/KimKardashian/status/760886511164280832","How good is the white marble case!?! I had so much fun designing these! Go to http://Lumee.com  to preorderpic.twitter.com/6NrYxU4OhK",2,3
170,NA,"8/3/2016","/KimKardashian/status/760871014255296512","Omg lol I want this!https://twitter.com/ohkarli_/status/760868517486989312 …",0,1
171,NA,"8/3/2016","/KimKardashian/status/760867368339775488","The black marble @Lumeecase is my new obsession! I designed the marble cases! Go to http://Lumee.com pic.twitter.com/zXTrhCSC4J",1,2
172,"Kim","8/2/2016","/KimKardashian/status/760529117175349248","So excited to have Balmain’s Spring/Summer 2016 collection in the #KimKardashianGame!pic.twitter.com/snIpN4FoEO",1,1
173,"Kim","8/2/2016","/KimKardashian/status/760517010476310529","Find out why Karl made me cry on my 1st shoot w him  but don't worry he made it up to me  http://KimKardashianWest.com pic.twitter.com/kGNi7GmbE3",-2,0
174,NA,"8/2/2016","/KimKardashian/status/760512988939890688","BTS AT OUR HARPER’S BAZAAR SHOOT http://bit.ly/2appwYL pic.twitter.com/G4ZMZMycQp",0,0
175,NA,"8/2/2016","/KimKardashian/status/760510612120211457","PERFECT BROWS WITH ANASTASIA http://bit.ly/2aujuH3 pic.twitter.com/a70w0yoqOG",0,0
176,NA,"8/1/2016","/KimKardashian/status/760269182747365376","Happy Birthday the chicest man I know! @riccardotisci17 xoxoxopic.twitter.com/gj3lMkXntN",1,1
177,NA,"8/1/2016","/KimKardashian/status/760247814530162688","Weekend vibespic.twitter.com/aIJcTjfHEF",0,0
178,NA,"8/1/2016","/KimKardashian/status/760188745014448129","Me too like really badhttps://twitter.com/steph_shep/status/760186172911923200 …",1,0
179,NA,"7/31/2016","/KimKardashian/status/759970685728985089","OMG Keeping Up With The Kardashians won Teen Choice Reality Show!!!! Thank you so much to everyone who voted!!",2,6
180,NA,"7/31/2016","/KimKardashian/status/759933538586144770","I love the show WAGS.",1,0
181,NA,"7/31/2016","/KimKardashian/status/759929121048662016","OMG cryinggggggg #magicstick",0,0
182,"Saint","7/31/2016","/KimKardashian/status/759920810702180352","Who just saw my little Sainty on KUWTK?",0,0
183,NA,"7/31/2016","/KimKardashian/status/759920687062462468","How beautiful is Cuba?!",1,1
184,NA,"7/31/2016","/KimKardashian/status/759908940238888960","Throwback 2 when we were in Cuba! Can't wait to watch tonight's episode w u guys! A new episode of KUWTK starts soonpic.twitter.com/7KCnFlJgBc",0,2
185,"Khloe","7/31/2016","/KimKardashian/status/759848256494895108","Savagehttps://twitter.com/khloekardashian/status/759841610129518593 …",0,0
186,NA,"7/31/2016","/KimKardashian/status/759848094053703681","Gorgeous lolhttps://twitter.com/kkwsquad/status/759823673645682688 …",1,0
187,NA,"7/31/2016","/KimKardashian/status/759620871229026306","Me too. Necessity!!!!https://twitter.com/jesssicaford/status/759619911144640512 …",0,4
188,NA,"7/29/2016","/KimKardashian/status/759163014293524484","Major  @djkhaled Who got the album??? I just got it! Go get it now!!!",0,4
189,NA,"7/29/2016","/KimKardashian/status/759130193038446592","#BALMAINWOLVES #BALMAINFW16 music video directed by Steven Klein @Balmain, see more at http://BALMAIN.COM pic.twitter.com/zz7GXCbbHB",0,0
190,NA,"7/29/2016","/KimKardashian/status/759099398047490048","#BALMAINWOLVES #BALMAINFW16 Watch the music video at http://BALMAIN.COM  @Balmainpic.twitter.com/FcqV8Q2dKu",0,0
191,NA,"7/28/2016","/KimKardashian/status/758829563472334850","This might be one of my favorite shoots! Thank you @harpersbazaarus & @laurabrown99 for the funny article!pic.twitter.com/nq64Vm9bHk",1,2
192,"Kanye","7/28/2016","/KimKardashian/status/758805910936354819","Everyone vote for Kanye to win #VideooftheYear for FAMOUS at the VMAs http://www.mtv.com/vma/vote/video-of-the-year …",2,0
193,"Kanye","7/28/2016","/KimKardashian/status/758797624468135936","Wearing Yeezy Season with Yeezypic.twitter.com/lrK5AC5urX",0,0
194,NA,"7/28/2016","/KimKardashian/status/758712124440875008","Flew to Paris to shoot w the legend @karllagerfeld, styled by my icon @carineroitfeld & creative dir Stephen Ganpic.twitter.com/FqWYgw4wP1",1,0
195,NA,"7/28/2016","/KimKardashian/status/758673809129951232","LOVE our September issue of @harpersbazaarus Styled by- @carineroitfeld  by- @karllagerfeld  #Bazaariconspic.twitter.com/JbgXBoKrT3",0,0
196,NA,"7/27/2016","/KimKardashian/status/758468987655106561","I know I'm a late but HBD @jlo We had the best time in Vegas celebrating your birthday!!! Forever my inspiration!pic.twitter.com/prMTMZAZSl",2,4
197,NA,"7/27/2016","/KimKardashian/status/758358678017826816","J.LO'S BIRTHDAY PARTY!http://bit.ly/2axmE1r ",0,1
198,NA,"7/26/2016","/KimKardashian/status/757985854820265984","Happy Birthday to the most amazing grandma in the world! I love you so much words can't even explain!pic.twitter.com/V2LWqhemGk",3,2
199,NA,"7/26/2016","/KimKardashian/status/757975908405829632","Vodka, red bull, light ice? Some kinda good drink I over heard lolhttps://twitter.com/siya/status/757804095465926656 …",1,0
200,NA,"7/25/2016","/KimKardashian/status/757789838451970048","Vega$ Baby! All the pics on my app!pic.twitter.com/47AKvRGXRb",0,2
201,NA,"7/25/2016","/KimKardashian/status/757789729823657984","Loved seeing you all in Vegas! All of the bts pics of me clubbing it up on a girls trip on my app now!pic.twitter.com/d3Neo7fkWN",1,2
202,NA,"7/25/2016","/KimKardashian/status/757672411248472064","Love you!!! Xoxo https://twitter.com/zlatkoo_zuke/status/757647915280134145 …",1,3
203,NA,"7/24/2016","/KimKardashian/status/757130327764574208","So much fun in Vegas at Hakkasan last night!pic.twitter.com/j5uW2SxgR8",1,1
204,NA,"7/23/2016","/KimKardashian/status/756730344296947712","Just landed in Vegas!!!!",0,4
205,"Kim","7/21/2016","/KimKardashian/status/756191709181071360","So excited to be nominated for the #TeenChoice award for #SocialMediaQueen! RT to vote! @kimkardashianpic.twitter.com/ne5XI3NQbO",2,2
206,NA,"7/20/2016","/KimKardashian/status/755781803131097090","Gonna try to run 3 miles today. So tired but gotta do it!",-1,1
207,"Kim","7/19/2016","/KimKardashian/status/755519714802016256","Ready Vegas? This Friday I’m back hosting at @HakkasanLV inside the @MGMGrand! Tickets: http://hkk.sn/kimkwest pic.twitter.com/M7XVuh8fFB",0,1
208,NA,"7/18/2016","/KimKardashian/status/755124235333410817","MEMEShttp://bit.ly/29UbfbX ",0,0
209,NA,"7/17/2016","/KimKardashian/status/754856613027024896","do u guys follow me on snap chat? u really should ;-)",0,0
210,"Kourtney","7/17/2016","/KimKardashian/status/754855280848973824","makes me want to go back blonde but i'm scared it will ruin my hair :-(https://twitter.com/KimKourtKhloeK/status/754854797208158209 …",-2,0
210,"Khloe","7/17/2016","/KimKardashian/status/754855280848973824","makes me want to go back blonde but i'm scared it will ruin my hair :-(https://twitter.com/KimKourtKhloeK/status/754854797208158209 …",-2,0
210,"Kim","7/17/2016","/KimKardashian/status/754855280848973824","makes me want to go back blonde but i'm scared it will ruin my hair :-(https://twitter.com/KimKourtKhloeK/status/754854797208158209 …",-2,0
211,"Khloe","7/17/2016","/KimKardashian/status/754853536525983744","hi doll!https://twitter.com/PlanetKhloeK/status/754853099668443136 …",0,1
212,NA,"7/17/2016","/KimKardashian/status/754852795493130240","hey boo! I'm here!https://twitter.com/lifeofyonce/status/754852719144337408 …",0,2
213,NA,"7/17/2016","/KimKardashian/status/754852342801895424","Theres a BIG difference between shading someone and speaking the truth!",0,1
214,NA,"7/17/2016","/KimKardashian/status/754849433582342144","Love this Milf $ behind the scenes stuff! I was so excited to shoot this!",2,2
215,"Kanye","7/17/2016","/KimKardashian/status/754846811223830529","I see you guys loving Kanye's exclusive footage in tonights episode! He shoots everything while creating albums. So dope",0,1
216,NA,"7/17/2016","/KimKardashian/status/754843987282948096","Tune into Keeping Up With The Kardashians tonight on E to see all the BYS at @fergie Milf $ video!pic.twitter.com/eA7jn5gzj3",0,1
217,NA,"7/17/2016","/KimKardashian/status/754818471465287680","Wait it's legit National Snake Day?!?!?They have holidays for everybody, I mean everything these days! ",0,3
218,"Kim","7/17/2016","/KimKardashian/status/754816849532088325","A new word bubble was just added to Kimoji! Go download them if you don't already have them! #WorldEmojiDaypic.twitter.com/fg9CCB1Jan",0,2
219,"Kim","7/17/2016","/KimKardashian/status/754742218359918592","Happy World Emoji Day!!! #Kimojipic.twitter.com/e7Ttpe5lxb",1,3
220,NA,"7/16/2016","/KimKardashian/status/754514867369934848","Yes this is my no extensions vibe lolhttps://twitter.com/myleezakardash/status/754506926780772352 …",0,0
221,NA,"7/16/2016","/KimKardashian/status/754503294895161344","Beyond that! Can't wait to tell u guys soonhttps://twitter.com/_xmarissabee/status/754490824843558912 …",0,1
222,NA,"7/16/2016","/KimKardashian/status/754502607943659520","Let's Live Tweet tomorrow during Keeping Up With The Kardashians! Who's gonna watch with me on E!?",0,2
223,NA,"7/16/2016","/KimKardashian/status/754502446387433473","Shiiiiiiit tomorrow night then LOL I hate tweeting and deleting but I will repost that! LOLhttps://twitter.com/_xmarissabee/status/754501437653004288 …",-1,1
224,"Kim","7/16/2016","/KimKardashian/status/754381092430368769","Last day to bid on my eBay auctions to benefit @childrensLA http://stores.ebay.com/kimsaprincess pic.twitter.com/mA11de2F2I",1,0
225,NA,"7/15/2016","/KimKardashian/status/754178131062173696","what songs should i download. need to make a playlist",0,0
226,"Kanye","7/15/2016","/KimKardashian/status/754178067333918720","I just downloaded it. I really love this song toohttps://twitter.com/kanyewest/status/754171721247105024 …",1,0
227,NA,"7/15/2016","/KimKardashian/status/754014521832779776","Love all the BTS from @Fergie's Milf $ video! All on my app todaypic.twitter.com/ORCstbMDFm",1,1
228,"Kendall","7/15/2016","/KimKardashian/status/753993357597171713","Kendall & I had some fun last night, see it all on the snap! Follow me on snapchat @kimkardashianpic.twitter.com/3NaxDXHAMh",1,1
228,"Kim","7/15/2016","/KimKardashian/status/753993357597171713","Kendall & I had some fun last night, see it all on the snap! Follow me on snapchat @kimkardashianpic.twitter.com/3NaxDXHAMh",1,1
229,"Kim","7/15/2016","/KimKardashian/status/753986627760893952","Kimoji merch is available at Dash stores!",1,1
230,"Kim","7/15/2016","/KimKardashian/status/753973686433046528","i have seen it
so sad i criedhttps://twitter.com/UltimateKimK/status/753972092614258689 …",-1,0
231,NA,"7/15/2016","/KimKardashian/status/753851355534467072","Finally home & seeing the news. My heart goes out to everyone in Nice. Lots of prayers being sent your way. God the world needs you ",1,0
232,"Kanye","7/13/2016","/KimKardashian/status/753329870298488835","My vote for the #TeenChoice award for #SocialMediaKing goes to my husband @kanyewest  RTpic.twitter.com/M0OJexHcky",1,0
233,"Kim","7/13/2016","/KimKardashian/status/753329618086539264","So excited to be nominated for the #TeenChoice award for #SocialMediaQueen! RT to vote! @kimkardashianpic.twitter.com/dcrBJDeNyv",2,2
234,"Kim","7/13/2016","/KimKardashian/status/753275337782403072","Kylie is this months Allure cover girl!!! Check out our cute interviewhttp://www.allure.com/beauty-trends/blogs/daily-beauty-reporter/2016/07/kim-kardashian-kylie-jenner-beauty-advice.html?mbid=social_facebook …",1,3
234,"Kylie","7/13/2016","/KimKardashian/status/753275337782403072","Kylie is this months Allure cover girl!!! Check out our cute interviewhttp://www.allure.com/beauty-trends/blogs/daily-beauty-reporter/2016/07/kim-kardashian-kylie-jenner-beauty-advice.html?mbid=social_facebook …",1,3
235,"Kim","7/12/2016","/KimKardashian/status/753004046827524096","Shop looks from my closet through my new eBay auctions! There's still time left to bid! http://stores.ebay.com/kimsaprincess pic.twitter.com/o2Mseb0AB0",0,2
236,NA,"7/12/2016","/KimKardashian/status/752946379236974592","TOSSING SALADS WITH MY SISTERShttp://bit.ly/29wE6NM ",0,0
237,NA,"7/12/2016","/KimKardashian/status/752900626607112193","MY 5 FAVE WHITE T-SHIRT STYLES THIS SUMMERhttp://bit.ly/29swPmU ",1,0
238,"Kim","7/11/2016","/KimKardashian/status/752629954139992065","My new eBay auctions benefitting @childrensla are now live! http://stores.ebay.com/kimsaprincess pic.twitter.com/joT4o2b2lR",0,1
239,NA,"7/11/2016","/KimKardashian/status/752597220722110464","ALL ABOUT OUR CUSTOM CARS http://bit.ly/29DzXLs pic.twitter.com/SkyrROQTOR",0,0
240,NA,"7/11/2016","/KimKardashian/status/752522380119937025","Such a tremendous honor to be on the cover of @forbes! I never dreamed this would happen& know my Dad would be proudpic.twitter.com/jxsjXnfVQE",2,1
241,NA,"7/11/2016","/KimKardashian/status/752502302997487616","The best accessory. http://KardashianSunKissed.com pic.twitter.com/lbHAuPq3FO",1,0
242,NA,"7/10/2016","/KimKardashian/status/752343933372379137","the blue lagoon! this was so beautiful!",1,2
243,NA,"7/10/2016","/KimKardashian/status/752340961695371265","I see you boo! https://twitter.com/CHAlNS/status/752340041368637440 …",0,1
244,NA,"7/10/2016","/KimKardashian/status/752340681977262080","it was amazing! the whole experience was just so cool and once in a life time! i loved the blue lagoon!https://twitter.com/allijordan/status/752340280515268608 …",3,3
245,NA,"7/10/2016","/KimKardashian/status/752340257677324288","It was super cool to take Iceland off of our bucket list #KUWTK",2,0
246,NA,"7/10/2016","/KimKardashian/status/752338535991037953","West Coast I'm gonna watch with you! I always do East Coast so changing it up a bit! Who is gonna watch w me???",0,2
247,NA,"7/9/2016","/KimKardashian/status/751879372928278529","Congrats to my girl @serenawilliams on making history!!!!! Truly the GOAT! Thank you for inspiring the world! ",2,7
248,"Kim","7/9/2016","/KimKardashian/status/751802758336962560","HAPPY BIRTHDYA MY SWEET P!https://www.kimkardashianwest.com/obsessed/1160-kim-kardashian-penelope-birthday/ …",2,1
249,NA,"7/8/2016","/KimKardashian/status/751494804199006209","Just downloaded ""Love Make The World Go Round"" @JLo @Lin_Manuel  http://smarturl.it/LMTWGR  ALL the proceeds go to Somos Orlando Fund.",1,0
250,NA,"7/8/2016","/KimKardashian/status/751430737304252416","BLACK LIVES MATTERhttp://bit.ly/29rPJeO ",0,0
251,NA,"7/8/2016","/KimKardashian/status/751430617976279040","Hey Guys! LuMee cases are featured today as Amazon’s Prime Deal of the Day. Best deal ever! #PrimeDay #LuMee http://amzn.to/29kDDyJ ",1,2
252,"Kim","7/7/2016","/KimKardashian/status/751158501787918338","Excited to announce I’ll be back hosting @HakkasanLV on Friday July 22 at @MGMGrand Tickets: http://hkk.sn/kimkwest pic.twitter.com/jqBPfS6Psv",1,0
253,NA,"7/7/2016","/KimKardashian/status/751148579205488640","Pre photo shoot fittingspic.twitter.com/ltO2fC5DGZ",0,0
254,NA,"7/7/2016","/KimKardashian/status/751123387183947778","ALL ACCESS: KHLOÉ’S BIRTHDAY PARTYhttp://bit.ly/29iGVC6 ",0,0
255,"Kris","7/6/2016","/KimKardashian/status/750895546122940418","HBD to 1of my best friends @larsapippen U inspire me to do it all! Mom,wife,best friend &hottest Milf I know! Love upic.twitter.com/BklISonsS5",4,2
